,correct,subject,block,block_difficulty,block_value_level,block_stimulus_type,block_ntrials_phase1,block_ntrials_phase2,trial_difficulty,trial_value_chosen,trial_number
25020,1,50,9,3,28,1,18,15,3,31,9.0
25021,1,50,9,3,28,1,18,15,3,28,10.0
25022,0,50,9,3,28,1,18,15,6,28,11.0
25024,1,50,9,3,28,1,18,15,3,31,13.0
25025,0,50,9,3,28,1,18,15,3,25,14.0
25063,1,50,10,3,23,1,18,10,3,29,0.0
25064,0,50,10,3,23,1,18,10,6,20,1.0
25065,0,50,10,3,23,1,18,10,6,23,2.0
25066,0,50,10,3,23,1,18,10,9,20,3.0
25067,0,50,10,3,23,1,18,10,6,23,4.0
25068,0,50,10,3,23,1,18,10,3,20,5.0
25069,1,50,10,3,23,1,18,10,3,29,6.0
25070,1,50,10,3,23,1,18,10,6,29,7.0
25071,0,50,10,3,23,1,18,10,3,23,8.0
25072,0,50,10,3,23,1,18,10,3,20,9.0
25110,1,51,0,6,28,1,18,15,6,28,0.0
25111,1,51,0,6,28,1,18,15,12,34,1.0
25112,0,51,0,6,28,1,18,15,12,22,2.0
25113,0,51,0,6,28,1,18,15,18,22,3.0
25114,1,51,0,6,28,1,18,15,18,40,4.0
25115,1,51,0,6,28,1,18,15,6,28,5.0
25116,0,51,0,6,28,1,18,15,6,28,6.0
25117,1,51,0,6,28,1,18,15,18,40,7.0
25118,1,51,0,6,28,1,18,15,12,40,8.0
25119,1,51,0,6,28,1,18,15,6,28,9.0
25120,1,51,0,6,28,1,18,15,12,34,10.0
25121,1,51,0,6,28,1,18,15,6,28,11.0
25122,1,51,0,6,28,1,18,15,6,40,12.0
25123,1,51,0,6,28,1,18,15,6,40,13.0
25154,0,51,1,3,18,0,15,5,3,21,0.0
25155,1,51,1,3,18,0,15,5,6,24,1.0
25156,1,51,1,3,18,0,15,5,3,18,2.0
25157,1,51,1,3,18,0,15,5,3,21,3.0
25193,1,51,2,6,23,0,12,10,6,23,0.0
25194,1,51,2,6,23,0,12,10,18,35,1.0
25195,1,51,2,6,23,0,12,10,18,35,2.0
25196,1,51,2,6,23,0,12,10,6,23,3.0
25197,0,51,2,6,23,0,12,10,6,23,4.0
25198,1,51,2,6,23,0,12,10,18,35,5.0
25199,1,51,2,6,23,0,12,10,12,35,6.0
25200,1,51,2,6,23,0,12,10,6,35,7.0
25201,1,51,2,6,23,0,12,10,18,35,8.0
25202,1,51,2,6,23,0,12,10,12,35,9.0
25242,0,51,3,3,18,1,9,10,3,18,0.0
25243,1,51,3,3,18,1,9,10,6,21,1.0
25244,1,51,3,3,18,1,9,10,3,18,2.0
25245,1,51,3,3,18,1,9,10,6,24,3.0
25246,0,51,3,3,18,1,9,10,3,18,4.0
25247,1,51,3,3,18,1,9,10,3,24,5.0
25248,1,51,3,3,18,1,9,10,3,18,6.0
25249,1,51,3,3,18,1,9,10,3,18,7.0
25250,1,51,3,3,18,1,9,10,6,24,8.0
25251,0,51,3,3,18,1,9,10,3,18,9.0
25298,0,51,4,6,28,0,12,15,12,22,1.0
25299,1,51,4,6,28,0,12,15,12,40,2.0
25300,0,51,4,6,28,0,12,15,12,22,3.0
25301,1,51,4,6,28,0,12,15,6,40,4.0
25303,1,51,4,6,28,0,12,15,18,40,6.0
25304,0,51,4,6,28,0,12,15,6,22,7.0
25306,1,51,4,6,28,0,12,15,18,40,9.0
25307,0,51,4,6,28,0,12,15,12,22,10.0
25308,1,51,4,6,28,0,12,15,18,40,11.0
25309,0,51,4,6,28,0,12,15,6,22,12.0
25310,1,51,4,6,28,0,12,15,6,34,13.0
25311,1,51,4,6,28,0,12,15,18,40,14.0
25357,1,51,5,3,23,1,15,5,3,26,0.0
25358,0,51,5,3,23,1,15,5,6,20,1.0
25359,1,51,5,3,23,1,15,5,3,26,2.0
25360,1,51,5,3,23,1,15,5,9,29,3.0
25361,0,51,5,3,23,1,15,5,3,20,4.0
25393,0,51,6,3,18,0,9,5,3,15,0.0
25394,1,51,6,3,18,0,9,5,9,24,1.0
25395,1,51,6,3,18,0,9,5,3,21,2.0
25396,0,51,6,3,18,0,9,5,3,21,3.0
25397,0,51,6,3,18,0,9,5,9,15,4.0
25431,0,51,7,6,28,1,9,15,6,22,1.0
25432,0,51,7,6,28,1,9,15,6,22,2.0
25433,1,51,7,6,28,1,9,15,6,28,3.0
25434,1,51,7,6,28,1,9,15,6,28,4.0
25435,0,51,7,6,28,1,9,15,12,22,5.0
25437,0,51,7,6,28,1,9,15,6,22,7.0
25438,1,51,7,6,28,1,9,15,12,40,8.0
25439,1,51,7,6,28,1,9,15,18,40,9.0
25440,0,51,7,6,28,1,9,15,12,22,10.0
25441,1,51,7,6,28,1,9,15,12,40,11.0
25442,1,51,7,6,28,1,9,15,12,40,12.0
25443,1,51,7,6,28,1,9,15,12,40,13.0
25444,0,51,7,6,28,1,9,15,12,22,14.0
25522,0,51,9,3,18,1,12,10,6,15,0.0
25523,1,51,9,3,18,1,12,10,3,18,1.0
25524,1,51,9,3,18,1,12,10,9,24,2.0
25525,0,51,9,3,18,1,12,10,3,18,3.0
25526,1,51,9,3,18,1,12,10,9,24,4.0
25527,0,51,9,3,18,1,12,10,9,15,5.0
25528,0,51,9,3,18,1,12,10,9,15,6.0
25529,1,51,9,3,18,1,12,10,6,21,7.0
25530,0,51,9,3,18,1,12,10,3,18,8.0
25531,0,51,9,3,18,1,12,10,3,21,9.0
25602,1,52,0,6,23,1,18,15,6,23,0.0
25603,0,52,0,6,23,1,18,15,12,23,1.0
25604,0,52,0,6,23,1,18,15,6,29,2.0
25605,1,52,0,6,23,1,18,15,6,35,3.0
25606,1,52,0,6,23,1,18,15,12,29,4.0
25607,1,52,0,6,23,1,18,15,12,35,5.0
25608,1,52,0,6,23,1,18,15,6,23,6.0
25609,0,52,0,6,23,1,18,15,12,23,7.0
25610,0,52,0,6,23,1,18,15,6,23,8.0
25611,0,52,0,6,23,1,18,15,12,17,9.0
25612,0,52,0,6,23,1,18,15,18,17,10.0
25613,1,52,0,6,23,1,18,15,6,23,11.0
25614,1,52,0,6,23,1,18,15,6,29,12.0
25615,1,52,0,6,23,1,18,15,12,29,13.0
25616,0,52,0,6,23,1,18,15,18,17,14.0
25648,0,52,1,3,18,0,12,5,3,18,0.0
25649,0,52,1,3,18,0,12,5,6,18,1.0
25650,1,52,1,3,18,0,12,5,3,18,2.0
25652,0,52,1,3,18,0,12,5,9,15,4.0
25696,0,52,2,3,28,0,18,10,6,25,0.0
25697,0,52,2,3,28,0,18,10,9,25,1.0
25698,0,52,2,3,28,0,18,10,6,25,2.0
25699,0,52,2,3,28,0,18,10,3,31,3.0
25700,0,52,2,3,28,0,18,10,3,28,4.0
25701,0,52,2,3,28,0,18,10,3,28,5.0
25702,0,52,2,3,28,0,18,10,3,25,6.0
25703,0,52,2,3,28,0,18,10,6,25,7.0
25704,0,52,2,3,28,0,18,10,3,28,8.0
25705,0,52,2,3,28,0,18,10,3,28,9.0
25735,1,52,3,6,23,1,9,10,18,35,1.0
25736,1,52,3,6,23,1,9,10,6,35,2.0
25737,1,52,3,6,23,1,9,10,12,35,3.0
25738,1,52,3,6,23,1,9,10,6,23,4.0
25739,1,52,3,6,23,1,9,10,6,29,5.0
25740,1,52,3,6,23,1,9,10,12,35,6.0
25741,1,52,3,6,23,1,9,10,6,35,7.0
25742,1,52,3,6,23,1,9,10,12,29,8.0
25743,1,52,3,6,23,1,9,10,12,35,9.0
25787,0,52,4,6,18,1,15,5,6,12,0.0
25788,1,52,4,6,18,1,15,5,12,30,1.0
25789,0,52,4,6,18,1,15,5,6,18,2.0
25790,1,52,4,6,18,1,15,5,18,30,3.0
25791,0,52,4,6,18,1,15,5,12,12,4.0
25855,1,52,6,3,18,1,9,10,3,24,0.0
25856,1,52,6,3,18,1,9,10,6,24,1.0
25857,0,52,6,3,18,1,9,10,3,18,2.0
25858,0,52,6,3,18,1,9,10,6,15,3.0
25859,0,52,6,3,18,1,9,10,3,15,4.0
25860,0,52,6,3,18,1,9,10,3,18,5.0
25861,1,52,6,3,18,1,9,10,3,24,6.0
25862,1,52,6,3,18,1,9,10,6,24,7.0
25863,0,52,6,3,18,1,9,10,9,15,8.0
25945,0,52,8,3,23,1,15,15,3,20,0.0
25946,1,52,8,3,23,1,15,15,9,29,1.0
25947,1,52,8,3,23,1,15,15,3,23,2.0
25948,1,52,8,3,23,1,15,15,6,26,3.0
25949,1,52,8,3,23,1,15,15,6,26,4.0
25950,1,52,8,3,23,1,15,15,3,26,5.0
25951,1,52,8,3,23,1,15,15,6,26,6.0
25952,0,52,8,3,23,1,15,15,3,26,7.0
25953,1,52,8,3,23,1,15,15,6,26,8.0
25954,0,52,8,3,23,1,15,15,9,20,9.0
25955,0,52,8,3,23,1,15,15,6,23,10.0
25956,1,52,8,3,23,1,15,15,3,23,11.0
25957,1,52,8,3,23,1,15,15,6,26,12.0
25958,1,52,8,3,23,1,15,15,3,26,13.0
25959,0,52,8,3,23,1,15,15,3,26,14.0
25991,1,52,9,6,28,0,9,15,6,34,0.0
25992,1,52,9,6,28,0,9,15,18,40,1.0
25993,1,52,9,6,28,0,9,15,12,40,2.0
25994,1,52,9,6,28,0,9,15,6,34,3.0
25995,1,52,9,6,28,0,9,15,12,40,4.0
25996,0,52,9,6,28,0,9,15,6,28,5.0
25998,1,52,9,6,28,0,9,15,12,34,7.0
25999,1,52,9,6,28,0,9,15,6,40,8.0
26000,1,52,9,6,28,0,9,15,6,34,9.0
26001,1,52,9,6,28,0,9,15,12,34,10.0
26002,1,52,9,6,28,0,9,15,12,34,11.0
26003,1,52,9,6,28,0,9,15,12,34,12.0
26004,1,52,9,6,28,0,9,15,12,34,13.0
26005,1,52,9,6,28,0,9,15,6,40,14.0
26052,0,52,10,6,18,0,18,5,12,12,0.0
26053,1,52,10,6,18,0,18,5,12,30,1.0
26054,1,52,10,6,18,0,18,5,6,30,2.0
26055,1,52,10,6,18,0,18,5,6,24,3.0
26056,1,52,10,6,18,0,18,5,18,30,4.0
26090,1,53,0,3,23,1,9,5,3,23,0.0
26091,1,53,0,3,23,1,9,5,9,29,1.0
26092,0,53,0,3,23,1,9,5,3,20,2.0
26093,0,53,0,3,23,1,9,5,3,23,3.0
26094,0,53,0,3,23,1,9,5,6,20,4.0
26132,1,53,1,6,28,0,9,10,12,34,0.0
26134,1,53,1,6,28,0,9,10,6,28,2.0
26135,1,53,1,6,28,0,9,10,6,40,3.0
26136,0,53,1,6,28,0,9,10,6,28,4.0
26137,1,53,1,6,28,0,9,10,12,34,5.0
26138,1,53,1,6,28,0,9,10,6,28,6.0
26139,0,53,1,6,28,0,9,10,12,28,7.0
26140,0,53,1,6,28,0,9,10,6,28,8.0
26141,1,53,1,6,28,0,9,10,18,40,9.0
26179,0,53,2,3,18,1,9,10,6,15,0.0
26180,1,53,2,3,18,1,9,10,3,24,1.0
26181,1,53,2,3,18,1,9,10,3,18,2.0
26182,1,53,2,3,18,1,9,10,3,24,3.0
26183,1,53,2,3,18,1,9,10,9,24,4.0
26184,1,53,2,3,18,1,9,10,9,24,5.0
26186,0,53,2,3,18,1,9,10,6,18,7.0
26187,0,53,2,3,18,1,9,10,6,15,8.0
26227,1,53,3,6,23,0,15,5,18,35,0.0
26228,1,53,3,6,23,0,15,5,6,23,1.0
26229,1,53,3,6,23,0,15,5,6,29,2.0
26230,0,53,3,6,23,0,15,5,6,29,3.0
26231,1,53,3,6,23,0,15,5,6,29,4.0
26267,1,53,4,3,28,0,18,5,6,31,0.0
26268,0,53,4,3,28,0,18,5,6,25,1.0
26269,0,53,4,3,28,0,18,5,6,28,2.0
26271,0,53,4,3,28,0,18,5,3,28,4.0
26343,1,53,6,3,28,0,15,15,6,34,0.0
26344,0,53,6,3,28,0,15,15,3,28,1.0
26345,1,53,6,3,28,0,15,15,6,34,2.0
26347,1,53,6,3,28,0,15,15,9,34,4.0
26348,1,53,6,3,28,0,15,15,3,34,5.0
26349,1,53,6,3,28,0,15,15,3,28,6.0
26350,1,53,6,3,28,0,15,15,3,28,7.0
26351,1,53,6,3,28,0,15,15,6,31,8.0
26352,0,53,6,3,28,0,15,15,3,28,9.0
26353,1,53,6,3,28,0,15,15,9,34,10.0
26354,1,53,6,3,28,0,15,15,9,34,11.0
26355,1,53,6,3,28,0,15,15,6,34,12.0
26356,0,53,6,3,28,0,15,15,3,28,13.0
26357,1,53,6,3,28,0,15,15,3,34,14.0
26397,1,53,7,6,18,1,12,10,18,30,0.0
26398,1,53,7,6,18,1,12,10,6,18,1.0
26399,0,53,7,6,18,1,12,10,6,18,2.0
26400,1,53,7,6,18,1,12,10,18,30,3.0
26401,1,53,7,6,18,1,12,10,12,24,4.0
26402,1,53,7,6,18,1,12,10,12,24,5.0
26403,1,53,7,6,18,1,12,10,12,24,6.0
26404,1,53,7,6,18,1,12,10,6,18,7.0
26405,1,53,7,6,18,1,12,10,12,24,8.0
26406,1,53,7,6,18,1,12,10,6,30,9.0
26484,1,53,9,3,28,1,15,15,3,31,0.0
26485,1,53,9,3,28,1,15,15,6,31,1.0
26486,1,53,9,3,28,1,15,15,3,34,2.0
26487,0,53,9,3,28,1,15,15,3,25,3.0
26488,0,53,9,3,28,1,15,15,3,31,4.0
26489,1,53,9,3,28,1,15,15,3,34,5.0
26490,1,53,9,3,28,1,15,15,9,34,6.0
26491,1,53,9,3,28,1,15,15,9,34,7.0
26492,0,53,9,3,28,1,15,15,3,31,8.0
26493,1,53,9,3,28,1,15,15,3,31,9.0
26494,1,53,9,3,28,1,15,15,9,34,10.0
26495,1,53,9,3,28,1,15,15,3,31,11.0
26496,0,53,9,3,28,1,15,15,3,31,12.0
26497,0,53,9,3,28,1,15,15,3,25,13.0
26498,0,53,9,3,28,1,15,15,3,25,14.0
26533,0,53,10,6,18,1,12,15,6,24,0.0
26534,1,53,10,6,18,1,12,15,12,30,1.0
26535,0,53,10,6,18,1,12,15,6,24,2.0
26536,0,53,10,6,18,1,12,15,6,12,3.0
26537,1,53,10,6,18,1,12,15,18,30,4.0
26538,1,53,10,6,18,1,12,15,6,24,5.0
26539,0,53,10,6,18,1,12,15,6,12,6.0
26541,1,53,10,6,18,1,12,15,12,24,8.0
26542,1,53,10,6,18,1,12,15,12,24,9.0
26543,1,53,10,6,18,1,12,15,18,30,10.0
26544,0,53,10,6,18,1,12,15,6,12,11.0
26545,0,53,10,6,18,1,12,15,6,24,12.0
26546,1,53,10,6,18,1,12,15,12,30,13.0
26582,1,54,0,3,18,0,9,15,6,21,0.0
26583,1,54,0,3,18,0,9,15,3,24,1.0
26584,1,54,0,3,18,0,9,15,9,24,2.0
26587,1,54,0,3,18,0,9,15,6,24,5.0
26588,1,54,0,3,18,0,9,15,6,24,6.0
26589,1,54,0,3,18,0,9,15,9,24,7.0
26590,0,54,0,3,18,0,9,15,6,18,8.0
26591,1,54,0,3,18,0,9,15,6,21,9.0
26592,1,54,0,3,18,0,9,15,3,18,10.0
26593,0,54,0,3,18,0,9,15,3,21,11.0
26594,1,54,0,3,18,0,9,15,3,18,12.0
26596,1,54,0,3,18,0,9,15,9,24,14.0
26648,1,54,1,6,23,1,18,10,18,35,0.0
26649,1,54,1,6,23,1,18,10,12,35,1.0
26650,0,54,1,6,23,1,18,10,6,23,2.0
26651,0,54,1,6,23,1,18,10,12,17,3.0
26652,1,54,1,6,23,1,18,10,6,35,4.0
26653,1,54,1,6,23,1,18,10,6,29,5.0
26654,1,54,1,6,23,1,18,10,6,35,6.0
26655,1,54,1,6,23,1,18,10,12,35,7.0
26656,1,54,1,6,23,1,18,10,6,29,8.0
26657,1,54,1,6,23,1,18,10,18,35,9.0
26692,0,54,2,3,28,1,15,5,3,31,0.0
26693,1,54,2,3,28,1,15,5,6,34,1.0
26694,1,54,2,3,28,1,15,5,3,28,2.0
26695,1,54,2,3,28,1,15,5,6,31,3.0
26696,1,54,2,3,28,1,15,5,6,34,4.0
26763,1,54,4,3,28,0,12,15,3,34,0.0
26764,0,54,4,3,28,0,12,15,9,25,1.0
26765,0,54,4,3,28,0,12,15,3,25,2.0
26766,1,54,4,3,28,0,12,15,3,31,3.0
26767,0,54,4,3,28,0,12,15,3,25,4.0
26768,1,54,4,3,28,0,12,15,6,34,5.0
26769,1,54,4,3,28,0,12,15,6,31,6.0
26770,1,54,4,3,28,0,12,15,9,34,7.0
26771,0,54,4,3,28,0,12,15,3,31,8.0
26772,0,54,4,3,28,0,12,15,3,31,9.0
26773,0,54,4,3,28,0,12,15,3,25,10.0
26774,0,54,4,3,28,0,12,15,3,25,11.0
26775,1,54,4,3,28,0,12,15,3,31,12.0
26776,1,54,4,3,28,0,12,15,3,31,13.0
26777,1,54,4,3,28,0,12,15,6,31,14.0
26818,1,54,5,6,18,1,15,5,6,24,0.0
26819,1,54,5,6,18,1,15,5,6,30,1.0
26820,1,54,5,6,18,1,15,5,12,24,2.0
26821,1,54,5,6,18,1,15,5,18,30,3.0
26822,1,54,5,6,18,1,15,5,12,24,4.0
26857,1,54,6,3,23,0,12,10,6,26,0.0
26858,1,54,6,3,23,0,12,10,3,23,1.0
26860,1,54,6,3,23,0,12,10,6,26,3.0
26861,1,54,6,3,23,0,12,10,6,29,4.0
26862,1,54,6,3,23,0,12,10,6,29,5.0
26864,1,54,6,3,23,0,12,10,9,29,7.0
26865,1,54,6,3,23,0,12,10,6,29,8.0
26866,0,54,6,3,23,0,12,10,3,26,9.0
26908,1,54,7,6,28,1,15,15,12,34,1.0
26909,1,54,7,6,28,1,15,15,18,40,2.0
26910,0,54,7,6,28,1,15,15,6,22,3.0
26911,0,54,7,6,28,1,15,15,6,22,4.0
26912,1,54,7,6,28,1,15,15,12,40,5.0
26913,1,54,7,6,28,1,15,15,6,40,6.0
26915,1,54,7,6,28,1,15,15,12,40,8.0
26916,1,54,7,6,28,1,15,15,6,34,9.0
26917,0,54,7,6,28,1,15,15,6,22,10.0
26918,1,54,7,6,28,1,15,15,12,40,11.0
26919,1,54,7,6,28,1,15,15,12,40,12.0
26920,1,54,7,6,28,1,15,15,12,40,13.0
26921,1,54,7,6,28,1,15,15,6,34,14.0
26953,1,54,8,6,18,1,9,10,18,30,0.0
26954,0,54,8,6,18,1,9,10,12,18,1.0
26955,1,54,8,6,18,1,9,10,12,24,2.0
26956,0,54,8,6,18,1,9,10,18,12,3.0
26957,1,54,8,6,18,1,9,10,6,30,4.0
26958,1,54,8,6,18,1,9,10,6,18,5.0
26959,1,54,8,6,18,1,9,10,12,30,6.0
26960,1,54,8,6,18,1,9,10,6,24,7.0
26961,1,54,8,6,18,1,9,10,12,30,8.0
26962,1,54,8,6,18,1,9,10,18,30,9.0
27005,1,54,9,3,23,0,18,5,9,29,1.0
27006,1,54,9,3,23,0,18,5,3,23,2.0
27007,0,54,9,3,23,0,18,5,3,20,3.0
27008,1,54,9,3,23,0,18,5,3,26,4.0
27078,1,55,0,6,28,0,18,5,12,34,0.0
27079,0,55,0,6,28,0,18,5,6,34,1.0
27081,0,55,0,6,28,0,18,5,6,34,3.0
27082,1,55,0,6,28,0,18,5,6,28,4.0
27125,1,55,1,3,23,1,18,10,3,29,0.0
27126,1,55,1,3,23,1,18,10,3,26,1.0
27127,1,55,1,3,23,1,18,10,9,29,2.0
27128,0,55,1,3,23,1,18,10,3,20,3.0
27129,1,55,1,3,23,1,18,10,6,26,4.0
27130,1,55,1,3,23,1,18,10,6,26,5.0
27131,0,55,1,3,23,1,18,10,3,20,6.0
27132,1,55,1,3,23,1,18,10,3,26,7.0
27133,1,55,1,3,23,1,18,10,3,29,8.0
27134,0,55,1,3,23,1,18,10,3,20,9.0
27195,1,55,3,6,23,1,9,10,6,35,0.0
27196,1,55,3,6,23,1,9,10,12,29,1.0
27197,1,55,3,6,23,1,9,10,18,35,2.0
27198,1,55,3,6,23,1,9,10,18,35,3.0
27199,1,55,3,6,23,1,9,10,18,35,4.0
27200,1,55,3,6,23,1,9,10,18,35,5.0
27201,1,55,3,6,23,1,9,10,6,23,6.0
27203,1,55,3,6,23,1,9,10,6,29,8.0
27204,1,55,3,6,23,1,9,10,12,35,9.0
27246,1,55,4,3,28,0,18,5,3,31,0.0
27247,0,55,4,3,28,0,18,5,6,25,1.0
27248,0,55,4,3,28,0,18,5,3,31,2.0
27249,0,55,4,3,28,0,18,5,9,25,3.0
27277,1,55,5,6,18,1,12,15,18,30,0.0
27278,1,55,5,6,18,1,12,15,6,30,1.0
27279,0,55,5,6,18,1,12,15,6,12,2.0
27280,1,55,5,6,18,1,12,15,6,30,3.0
27281,0,55,5,6,18,1,12,15,6,18,4.0
27282,1,55,5,6,18,1,12,15,12,30,5.0
27283,0,55,5,6,18,1,12,15,6,18,6.0
27284,1,55,5,6,18,1,12,15,12,30,7.0
27285,0,55,5,6,18,1,12,15,6,12,8.0
27286,0,55,5,6,18,1,12,15,12,12,9.0
27287,1,55,5,6,18,1,12,15,6,30,10.0
27288,0,55,5,6,18,1,12,15,6,18,11.0
27289,1,55,5,6,18,1,12,15,18,30,12.0
27290,1,55,5,6,18,1,12,15,12,30,13.0
27291,0,55,5,6,18,1,12,15,6,12,14.0
27331,1,55,6,3,23,1,9,15,3,23,0.0
27332,1,55,6,3,23,1,9,15,3,23,1.0
27333,0,55,6,3,23,1,9,15,3,23,2.0
27335,1,55,6,3,23,1,9,15,9,29,4.0
27336,0,55,6,3,23,1,9,15,3,23,5.0
27337,1,55,6,3,23,1,9,15,3,29,6.0
27338,1,55,6,3,23,1,9,15,3,29,7.0
27339,1,55,6,3,23,1,9,15,3,23,8.0
27340,1,55,6,3,23,1,9,15,6,26,9.0
27341,1,55,6,3,23,1,9,15,6,29,10.0
27342,1,55,6,3,23,1,9,15,3,23,11.0
27343,1,55,6,3,23,1,9,15,3,23,12.0
27344,1,55,6,3,23,1,9,15,6,29,13.0
27345,0,55,6,3,23,1,9,15,3,23,14.0
27383,1,55,7,6,28,0,9,10,12,34,0.0
27384,1,55,7,6,28,0,9,10,6,28,1.0
27385,1,55,7,6,28,0,9,10,18,40,2.0
27386,1,55,7,6,28,0,9,10,12,34,3.0
27387,1,55,7,6,28,0,9,10,18,40,4.0
27388,0,55,7,6,28,0,9,10,6,28,5.0
27389,1,55,7,6,28,0,9,10,6,28,6.0
27390,1,55,7,6,28,0,9,10,6,28,7.0
27391,0,55,7,6,28,0,9,10,6,28,8.0
27392,1,55,7,6,28,0,9,10,6,28,9.0
27433,1,55,8,3,18,0,12,15,9,24,0.0
27434,1,55,8,3,18,0,12,15,3,21,1.0
27435,1,55,8,3,18,0,12,15,3,21,2.0
27436,1,55,8,3,18,0,12,15,6,24,3.0
27437,1,55,8,3,18,0,12,15,9,24,4.0
27438,1,55,8,3,18,0,12,15,6,24,5.0
27439,1,55,8,3,18,0,12,15,3,24,6.0
27440,1,55,8,3,18,0,12,15,9,24,7.0
27441,1,55,8,3,18,0,12,15,6,24,8.0
27442,1,55,8,3,18,0,12,15,3,24,9.0
27443,1,55,8,3,18,0,12,15,6,21,10.0
27444,0,55,8,3,18,0,12,15,3,15,11.0
27445,1,55,8,3,18,0,12,15,3,24,12.0
27446,1,55,8,3,18,0,12,15,6,21,13.0
27447,1,55,8,3,18,0,12,15,6,24,14.0
27525,1,55,10,3,18,0,15,5,3,18,0.0
27526,0,55,10,3,18,0,15,5,6,15,1.0
27527,1,55,10,3,18,0,15,5,6,24,2.0
27528,0,55,10,3,18,0,15,5,3,21,3.0
27529,1,55,10,3,18,0,15,5,6,21,4.0
27561,1,56,0,3,18,1,9,10,3,24,0.0
27562,1,56,0,3,18,1,9,10,3,24,1.0
27563,0,56,0,3,18,1,9,10,6,18,2.0
27564,1,56,0,3,18,1,9,10,6,21,3.0
27565,0,56,0,3,18,1,9,10,6,18,4.0
27568,0,56,0,3,18,1,9,10,3,15,7.0
27569,0,56,0,3,18,1,9,10,6,18,8.0
27570,1,56,0,3,18,1,9,10,6,21,9.0
27614,1,56,1,6,28,0,15,5,6,34,0.0
27615,0,56,1,6,28,0,15,5,12,22,1.0
27616,0,56,1,6,28,0,15,5,6,22,2.0
27617,0,56,1,6,28,0,15,5,6,34,3.0
27618,1,56,1,6,28,0,15,5,18,40,4.0
27648,1,56,2,6,23,1,12,15,6,23,0.0
27649,0,56,2,6,23,1,12,15,6,17,1.0
27650,1,56,2,6,23,1,12,15,18,35,2.0
27651,0,56,2,6,23,1,12,15,12,17,3.0
27652,1,56,2,6,23,1,12,15,18,35,4.0
27653,1,56,2,6,23,1,12,15,18,35,5.0
27654,0,56,2,6,23,1,12,15,12,17,6.0
27655,1,56,2,6,23,1,12,15,18,35,7.0
27656,1,56,2,6,23,1,12,15,18,35,8.0
27657,1,56,2,6,23,1,12,15,12,29,9.0
27658,0,56,2,6,23,1,12,15,6,17,10.0
27659,1,56,2,6,23,1,12,15,6,35,11.0
27660,1,56,2,6,23,1,12,15,18,35,12.0
27661,1,56,2,6,23,1,12,15,6,35,13.0
27662,1,56,2,6,23,1,12,15,6,35,14.0
27764,1,56,5,3,28,0,12,15,6,31,0.0
27765,0,56,5,3,28,0,12,15,9,25,1.0
27766,1,56,5,3,28,0,12,15,9,34,2.0
27767,0,56,5,3,28,0,12,15,3,25,3.0
27768,1,56,5,3,28,0,12,15,3,34,4.0
27769,0,56,5,3,28,0,12,15,3,25,5.0
27770,0,56,5,3,28,0,12,15,6,25,6.0
27771,1,56,5,3,28,0,12,15,6,31,7.0
27772,1,56,5,3,28,0,12,15,6,31,8.0
27773,0,56,5,3,28,0,12,15,3,25,9.0
27774,0,56,5,3,28,0,12,15,6,25,10.0
27775,0,56,5,3,28,0,12,15,9,25,11.0
27776,0,56,5,3,28,0,12,15,3,25,12.0
27777,0,56,5,3,28,0,12,15,3,31,13.0
27778,0,56,5,3,28,0,12,15,3,31,14.0
27822,1,56,6,6,28,1,18,10,6,40,0.0
27824,1,56,6,6,28,1,18,10,6,34,2.0
27825,0,56,6,6,28,1,18,10,6,22,3.0
27826,0,56,6,6,28,1,18,10,6,22,4.0
27828,1,56,6,6,28,1,18,10,12,34,6.0
27829,1,56,6,6,28,1,18,10,18,40,7.0
27830,1,56,6,6,28,1,18,10,6,34,8.0
27831,1,56,6,6,28,1,18,10,6,34,9.0
27866,0,56,7,3,23,0,15,15,9,20,0.0
27867,1,56,7,3,23,0,15,15,3,23,1.0
27868,1,56,7,3,23,0,15,15,6,29,2.0
27869,0,56,7,3,23,0,15,15,6,23,3.0
27870,0,56,7,3,23,0,15,15,3,23,4.0
27871,0,56,7,3,23,0,15,15,9,20,5.0
27872,0,56,7,3,23,0,15,15,6,23,6.0
27873,0,56,7,3,23,0,15,15,3,20,7.0
27874,1,56,7,3,23,0,15,15,3,26,8.0
27875,0,56,7,3,23,0,15,15,3,20,9.0
27876,0,56,7,3,23,0,15,15,3,20,10.0
27877,0,56,7,3,23,0,15,15,3,26,11.0
27878,0,56,7,3,23,0,15,15,3,20,12.0
27879,0,56,7,3,23,0,15,15,3,26,13.0
27880,0,56,7,3,23,0,15,15,6,23,14.0
27921,1,56,8,3,18,1,18,5,6,24,0.0
27922,1,56,8,3,18,1,18,5,6,21,1.0
27923,0,56,8,3,18,1,18,5,3,18,2.0
27924,0,56,8,3,18,1,18,5,3,18,3.0
27925,1,56,8,3,18,1,18,5,9,24,4.0
27962,0,56,9,6,18,0,12,10,18,12,0.0
27963,1,56,9,6,18,0,12,10,6,30,1.0
27964,0,56,9,6,18,0,12,10,6,18,2.0
27965,1,56,9,6,18,0,12,10,6,18,3.0
27966,1,56,9,6,18,0,12,10,6,30,4.0
27967,0,56,9,6,18,0,12,10,12,18,5.0
27968,1,56,9,6,18,0,12,10,18,30,6.0
27969,0,56,9,6,18,0,12,10,12,18,7.0
27970,1,56,9,6,18,0,12,10,6,30,8.0
