,correct,subject,block,block_difficulty,block_value_level,block_stimulus_type,block_ntrials_phase1,block_ntrials_phase2,trial_difficulty,trial_value_chosen,trial_number
27897,0,56,7,3,23,0,15,15,3,20,26
27903,1,56,8,3,18,1,18,5,3,18,0
27904,1,56,8,3,18,1,18,5,6,24,1
27905,1,56,8,3,18,1,18,5,9,24,2
27907,0,56,8,3,18,1,18,5,3,18,4
27908,0,56,8,3,18,1,18,5,3,18,5
27909,1,56,8,3,18,1,18,5,6,21,6
27910,1,56,8,3,18,1,18,5,3,24,7
27912,1,56,8,3,18,1,18,5,6,21,9
27913,1,56,8,3,18,1,18,5,6,24,10
27915,1,56,8,3,18,1,18,5,3,18,12
27917,1,56,8,3,18,1,18,5,6,24,14
27918,1,56,8,3,18,1,18,5,3,18,15
27919,1,56,8,3,18,1,18,5,6,24,16
27933,1,56,8,3,18,1,18,5,3,24,20
27935,1,56,8,3,18,1,18,5,3,24,22
27936,1,56,8,3,18,1,18,5,9,24,23
27937,1,56,8,3,18,1,18,5,3,18,24
27938,1,56,8,3,18,1,18,5,9,24,25
27945,1,56,9,6,18,0,12,10,18,30,0
27946,0,56,9,6,18,0,12,10,6,24,1
27947,0,56,9,6,18,0,12,10,12,18,2
27949,0,56,9,6,18,0,12,10,6,18,4
27950,1,56,9,6,18,0,12,10,18,30,5
27951,1,56,9,6,18,0,12,10,18,30,6
27953,0,56,9,6,18,0,12,10,12,12,8
27954,1,56,9,6,18,0,12,10,18,30,9
27979,0,56,9,6,18,0,12,10,18,12,14
27980,0,56,9,6,18,0,12,10,12,18,15
27982,0,56,9,6,18,0,12,10,12,18,17
27983,1,56,9,6,18,0,12,10,18,30,18
27984,0,56,9,6,18,0,12,10,12,12,19
27987,0,56,9,6,18,0,12,10,6,18,22
27988,0,56,9,6,18,0,12,10,6,24,23
27990,0,56,9,6,18,0,12,10,6,18,25
27991,0,56,9,6,18,0,12,10,6,18,26
27997,0,56,10,3,28,0,9,5,9,25,0
27998,1,56,10,3,28,0,9,5,3,28,1
27999,0,56,10,3,28,0,9,5,6,28,2
28000,1,56,10,3,28,0,9,5,6,31,3
28002,1,56,10,3,28,0,9,5,6,31,5
28005,0,56,10,3,28,0,9,5,3,28,8
28022,1,56,10,3,28,0,9,5,3,28,10
28024,0,56,10,3,28,0,9,5,3,31,12
28026,1,56,10,3,28,0,9,5,9,34,14
28029,1,56,10,3,28,0,9,5,6,34,17
28030,0,56,10,3,28,0,9,5,3,31,18
28032,1,56,10,3,28,0,9,5,3,34,20
28033,0,56,10,3,28,0,9,5,3,25,21
28035,1,56,10,3,28,0,9,5,9,34,23
28036,1,56,10,3,28,0,9,5,6,31,24
28037,1,56,10,3,28,0,9,5,6,31,25
28044,0,57,0,3,23,1,9,5,6,23,0
28045,1,57,0,3,23,1,9,5,6,26,1
28046,0,57,0,3,23,1,9,5,3,20,2
28048,1,57,0,3,23,1,9,5,6,29,4
28049,1,57,0,3,23,1,9,5,3,26,5
28050,1,57,0,3,23,1,9,5,6,26,6
28051,0,57,0,3,23,1,9,5,3,26,7
28059,1,57,0,3,23,1,9,5,3,23,10
28062,1,57,0,3,23,1,9,5,6,29,13
28063,1,57,0,3,23,1,9,5,3,26,14
28064,1,57,0,3,23,1,9,5,6,29,15
28066,0,57,0,3,23,1,9,5,3,20,17
28067,1,57,0,3,23,1,9,5,3,29,18
28068,1,57,0,3,23,1,9,5,3,23,19
28070,1,57,0,3,23,1,9,5,6,29,21
28075,1,57,0,3,23,1,9,5,3,23,26
28081,1,57,1,6,18,0,18,5,18,30,0
28082,0,57,1,6,18,0,18,5,6,24,1
28083,1,57,1,6,18,0,18,5,12,30,2
28084,0,57,1,6,18,0,18,5,18,12,3
28085,0,57,1,6,18,0,18,5,6,18,4
28087,0,57,1,6,18,0,18,5,12,12,6
28088,0,57,1,6,18,0,18,5,6,24,7
28090,1,57,1,6,18,0,18,5,12,24,9
28091,1,57,1,6,18,0,18,5,6,24,10
28093,1,57,1,6,18,0,18,5,12,30,12
28094,1,57,1,6,18,0,18,5,12,30,13
28098,1,57,1,6,18,0,18,5,6,18,17
28115,1,57,1,6,18,0,18,5,6,24,19
28118,1,57,1,6,18,0,18,5,6,18,22
28119,1,57,1,6,18,0,18,5,6,30,23
28120,1,57,1,6,18,0,18,5,6,18,24
28121,1,57,1,6,18,0,18,5,12,24,25
28128,1,57,2,6,28,1,15,0,12,40,0
28129,0,57,2,6,28,1,15,0,6,34,1
28130,1,57,2,6,28,1,15,0,12,34,2
28132,0,57,2,6,28,1,15,0,6,22,4
28135,1,57,2,6,28,1,15,0,12,40,7
28136,0,57,2,6,28,1,15,0,12,22,8
28137,1,57,2,6,28,1,15,0,6,34,9
28138,1,57,2,6,28,1,15,0,6,34,10
28140,1,57,2,6,28,1,15,0,18,40,12
28144,1,57,2,6,28,1,15,0,6,34,16
28147,1,57,2,6,28,1,15,0,6,40,19
28148,1,57,2,6,28,1,15,0,6,40,20
28149,1,57,2,6,28,1,15,0,12,34,21
28153,1,57,2,6,28,1,15,0,12,34,25
28154,1,57,2,6,28,1,15,0,12,34,26
28160,0,57,3,3,18,0,15,15,3,15,0
28161,1,57,3,3,18,0,15,15,6,21,1
28162,1,57,3,3,18,0,15,15,9,24,2
28163,1,57,3,3,18,0,15,15,6,21,3
28165,1,57,3,3,18,0,15,15,6,24,5
28166,1,57,3,3,18,0,15,15,3,18,6
28167,1,57,3,3,18,0,15,15,3,24,7
28169,1,57,3,3,18,0,15,15,3,24,9
28170,1,57,3,3,18,0,15,15,6,21,10
28172,1,57,3,3,18,0,15,15,9,24,12
28173,1,57,3,3,18,0,15,15,6,21,13
28197,1,57,3,3,18,0,15,15,9,24,17
28199,0,57,3,3,18,0,15,15,3,18,19
28200,1,57,3,3,18,0,15,15,3,18,20
28202,1,57,3,3,18,0,15,15,6,21,22
28203,1,57,3,3,18,0,15,15,3,18,23
28206,1,57,3,3,18,0,15,15,3,18,26
28212,0,57,4,3,23,1,12,10,3,26,0
28213,0,57,4,3,23,1,12,10,3,23,1
28214,0,57,4,3,23,1,12,10,6,20,2
28215,0,57,4,3,23,1,12,10,3,26,3
28217,1,57,4,3,23,1,12,10,3,23,5
28219,1,57,4,3,23,1,12,10,6,26,7
28220,1,57,4,3,23,1,12,10,3,29,8
28221,0,57,4,3,23,1,12,10,3,23,9
28222,1,57,4,3,23,1,12,10,3,23,10
28241,1,57,4,3,23,1,12,10,3,26,14
28242,1,57,4,3,23,1,12,10,3,29,15
28244,1,57,4,3,23,1,12,10,3,29,17
28245,1,57,4,3,23,1,12,10,6,26,18
28246,1,57,4,3,23,1,12,10,6,26,19
28248,1,57,4,3,23,1,12,10,9,29,21
28249,1,57,4,3,23,1,12,10,6,29,22
28251,1,57,4,3,23,1,12,10,3,29,24
28252,1,57,4,3,23,1,12,10,6,26,25
28259,1,57,5,6,28,0,9,10,18,40,0
28260,1,57,5,6,28,0,9,10,6,28,1
28261,1,57,5,6,28,0,9,10,12,34,2
28262,0,57,5,6,28,0,9,10,12,28,3
28264,1,57,5,6,28,0,9,10,12,34,5
28265,1,57,5,6,28,0,9,10,6,40,6
28289,1,57,5,6,28,0,9,10,6,40,10
28291,1,57,5,6,28,0,9,10,12,34,12
28293,0,57,5,6,28,0,9,10,6,22,14
28295,1,57,5,6,28,0,9,10,6,34,16
28296,0,57,5,6,28,0,9,10,6,22,17
28297,1,57,5,6,28,0,9,10,18,40,18
28299,1,57,5,6,28,0,9,10,18,40,20
28301,0,57,5,6,28,0,9,10,6,22,22
28302,1,57,5,6,28,0,9,10,6,40,23
28303,1,57,5,6,28,0,9,10,6,34,24
28311,1,57,6,6,18,1,9,0,6,24,0
28312,1,57,6,6,18,1,9,0,12,30,1
28313,0,57,6,6,18,1,9,0,6,12,2
28314,0,57,6,6,18,1,9,0,6,18,3
28315,1,57,6,6,18,1,9,0,18,30,4
28317,1,57,6,6,18,1,9,0,12,24,6
28318,1,57,6,6,18,1,9,0,12,30,7
28327,1,57,6,6,18,1,9,0,6,24,11
28329,1,57,6,6,18,1,9,0,12,30,13
28330,1,57,6,6,18,1,9,0,6,30,14
28332,1,57,6,6,18,1,9,0,6,18,16
28333,1,57,6,6,18,1,9,0,6,24,17
28335,1,57,6,6,18,1,9,0,6,18,19
28337,1,57,6,6,18,1,9,0,6,30,21
28341,1,57,6,6,18,1,9,0,6,18,25
28342,0,57,6,6,18,1,9,0,6,18,26
28348,0,57,7,3,28,0,18,10,6,25,0
28349,0,57,7,3,28,0,18,10,6,28,1
28352,0,57,7,3,28,0,18,10,3,31,4
28353,0,57,7,3,28,0,18,10,3,25,5
28354,0,57,7,3,28,0,18,10,6,28,6
28355,1,57,7,3,28,0,18,10,9,34,7
28358,1,57,7,3,28,0,18,10,3,28,10
28359,0,57,7,3,28,0,18,10,6,28,11
28360,0,57,7,3,28,0,18,10,6,28,12
28361,1,57,7,3,28,0,18,10,3,31,13
28363,0,57,7,3,28,0,18,10,3,25,15
28377,1,57,7,3,28,0,18,10,3,34,19
28380,1,57,7,3,28,0,18,10,9,34,22
28381,1,57,7,3,28,0,18,10,3,34,23
28382,1,57,7,3,28,0,18,10,3,34,24
28383,1,57,7,3,28,0,18,10,9,34,25
28390,1,57,8,3,23,1,12,15,6,26,0
28391,0,57,8,3,23,1,12,15,3,23,1
28392,1,57,8,3,23,1,12,15,3,29,2
28393,0,57,8,3,23,1,12,15,9,20,3
28395,1,57,8,3,23,1,12,15,3,26,5
28396,0,57,8,3,23,1,12,15,6,20,6
28398,1,57,8,3,23,1,12,15,9,29,8
28399,1,57,8,3,23,1,12,15,3,26,9
28400,1,57,8,3,23,1,12,15,3,29,10
28419,1,57,8,3,23,1,12,15,6,26,14
28420,1,57,8,3,23,1,12,15,3,29,15
28421,1,57,8,3,23,1,12,15,3,26,16
28423,1,57,8,3,23,1,12,15,3,29,18
28424,1,57,8,3,23,1,12,15,3,26,19
28427,1,57,8,3,23,1,12,15,6,26,22
28428,1,57,8,3,23,1,12,15,3,26,23
28430,1,57,8,3,23,1,12,15,6,26,25
28431,1,57,8,3,23,1,12,15,6,26,26
28437,0,57,9,6,28,0,18,5,6,34,0
28438,1,57,9,6,28,0,18,5,6,40,1
28439,0,57,9,6,28,0,18,5,12,28,2
28440,0,57,9,6,28,0,18,5,6,22,3
28442,0,57,9,6,28,0,18,5,18,22,5
28443,1,57,9,6,28,0,18,5,6,28,6
28444,0,57,9,6,28,0,18,5,6,34,7
28446,0,57,9,6,28,0,18,5,18,22,9
28447,0,57,9,6,28,0,18,5,6,34,10
28449,0,57,9,6,28,0,18,5,6,34,12
28450,0,57,9,6,28,0,18,5,12,22,13
28452,0,57,9,6,28,0,18,5,12,28,15
28454,0,57,9,6,28,0,18,5,6,22,17
28468,0,57,9,6,28,0,18,5,6,34,21
28469,0,57,9,6,28,0,18,5,6,34,22
28472,1,57,9,6,28,0,18,5,6,34,25
28473,0,57,9,6,28,0,18,5,6,34,26
28479,1,57,10,6,18,0,15,15,12,30,0
28480,0,57,10,6,18,0,15,15,6,12,1
28481,0,57,10,6,18,0,15,15,6,24,2
28482,1,57,10,6,18,0,15,15,6,18,3
28484,0,57,10,6,18,0,15,15,6,18,5
28485,1,57,10,6,18,0,15,15,12,24,6
28486,1,57,10,6,18,0,15,15,6,18,7
28489,1,57,10,6,18,0,15,15,6,24,10
28490,0,57,10,6,18,0,15,15,12,18,11
28491,1,57,10,6,18,0,15,15,12,30,12
28520,1,57,10,6,18,0,15,15,12,30,16
28522,1,57,10,6,18,0,15,15,6,18,18
28524,1,57,10,6,18,0,15,15,18,30,20
28525,1,57,10,6,18,0,15,15,6,24,21
28528,1,57,10,6,18,0,15,15,6,24,24
28530,1,57,10,6,18,0,15,15,6,24,26
28536,0,58,0,6,28,0,9,15,18,22,0
28537,1,58,0,6,28,0,9,15,6,28,1
28538,0,58,0,6,28,0,9,15,12,22,2
28539,0,58,0,6,28,0,9,15,12,22,3
28541,1,58,0,6,28,0,9,15,12,40,5
28542,1,58,0,6,28,0,9,15,18,40,6
28543,1,58,0,6,28,0,9,15,6,28,7
28561,1,58,0,6,28,0,9,15,6,34,10
28563,1,58,0,6,28,0,9,15,12,34,12
28565,1,58,0,6,28,0,9,15,6,28,14
28566,1,58,0,6,28,0,9,15,18,40,15
28567,1,58,0,6,28,0,9,15,18,40,16
28570,1,58,0,6,28,0,9,15,12,34,19
28572,1,58,0,6,28,0,9,15,6,28,21
28574,1,58,0,6,28,0,9,15,6,40,23
28575,1,58,0,6,28,0,9,15,12,40,24
28576,1,58,0,6,28,0,9,15,12,34,25
28583,0,58,1,3,23,1,12,5,3,20,0
28584,1,58,1,3,23,1,12,5,3,29,1
28585,0,58,1,3,23,1,12,5,9,20,2
28587,1,58,1,3,23,1,12,5,6,29,4
28588,0,58,1,3,23,1,12,5,3,26,5
28589,1,58,1,3,23,1,12,5,3,26,6
28591,1,58,1,3,23,1,12,5,9,29,8
28594,0,58,1,3,23,1,12,5,3,20,11
28611,1,58,1,3,23,1,12,5,3,26,13
28613,0,58,1,3,23,1,12,5,3,23,15
28615,1,58,1,3,23,1,12,5,3,29,17
28617,1,58,1,3,23,1,12,5,9,29,19
28618,1,58,1,3,23,1,12,5,3,29,20
28621,0,58,1,3,23,1,12,5,9,20,23
28622,1,58,1,3,23,1,12,5,9,29,24
28624,1,58,1,3,23,1,12,5,9,29,26
28631,1,58,2,3,18,0,15,5,3,24,1
28632,1,58,2,3,18,0,15,5,6,21,2
28634,1,58,2,3,18,0,15,5,6,24,4
28635,0,58,2,3,18,0,15,5,3,15,5
28636,1,58,2,3,18,0,15,5,3,18,6
28637,0,58,2,3,18,0,15,5,3,18,7
28639,1,58,2,3,18,0,15,5,3,18,9
28640,1,58,2,3,18,0,15,5,6,21,10
28642,0,58,2,3,18,0,15,5,3,18,12
28652,1,58,2,3,18,0,15,5,3,18,17
28653,1,58,2,3,18,0,15,5,9,24,18
28655,1,58,2,3,18,0,15,5,6,21,20
28657,1,58,2,3,18,0,15,5,3,24,22
28658,1,58,2,3,18,0,15,5,9,24,23
28659,1,58,2,3,18,0,15,5,6,24,24
28660,1,58,2,3,18,0,15,5,9,24,25
28667,1,58,3,6,28,1,15,5,12,34,0
28668,0,58,3,6,28,1,15,5,12,22,1
28669,0,58,3,6,28,1,15,5,6,28,2
28670,0,58,3,6,28,1,15,5,6,34,3
28671,0,58,3,6,28,1,15,5,12,28,4
28673,0,58,3,6,28,1,15,5,6,34,6
28675,0,58,3,6,28,1,15,5,6,28,8
28677,1,58,3,6,28,1,15,5,12,34,10
28678,1,58,3,6,28,1,15,5,6,28,11
28679,0,58,3,6,28,1,15,5,6,28,12
28680,1,58,3,6,28,1,15,5,18,40,13
28694,1,58,3,6,28,1,15,5,12,34,17
28696,0,58,3,6,28,1,15,5,6,28,19
28697,1,58,3,6,28,1,15,5,18,40,20
28699,1,58,3,6,28,1,15,5,6,40,22
28700,0,58,3,6,28,1,15,5,6,22,23
28702,1,58,3,6,28,1,15,5,6,28,25
28703,1,58,3,6,28,1,15,5,6,40,26
28709,1,58,4,6,18,1,18,0,6,30,0
28710,0,58,4,6,18,1,18,0,6,18,1
28711,0,58,4,6,18,1,18,0,18,12,2
28712,0,58,4,6,18,1,18,0,6,18,3
28714,0,58,4,6,18,1,18,0,12,12,5
28715,1,58,4,6,18,1,18,0,12,24,6
28716,1,58,4,6,18,1,18,0,6,30,7
28719,1,58,4,6,18,1,18,0,12,24,10
28720,1,58,4,6,18,1,18,0,12,30,11
28721,1,58,4,6,18,1,18,0,6,18,12
28722,1,58,4,6,18,1,18,0,6,24,13
28724,1,58,4,6,18,1,18,0,12,24,15
28733,0,58,4,6,18,1,18,0,6,12,19
28736,0,58,4,6,18,1,18,0,18,12,22
28737,1,58,4,6,18,1,18,0,18,30,23
28739,1,58,4,6,18,1,18,0,6,30,25
28740,1,58,4,6,18,1,18,0,18,30,26
28746,0,58,5,3,23,0,9,10,6,23,0
28747,1,58,5,3,23,0,9,10,3,23,1
28748,1,58,5,3,23,0,9,10,3,26,2
28749,1,58,5,3,23,0,9,10,3,29,3
28750,0,58,5,3,23,0,9,10,3,20,4
28754,1,58,5,3,23,0,9,10,3,29,8
28771,1,58,5,3,23,0,9,10,9,29,10
28773,1,58,5,3,23,0,9,10,9,29,12
28774,1,58,5,3,23,0,9,10,3,26,13
28776,0,58,5,3,23,0,9,10,3,23,15
28778,0,58,5,3,23,0,9,10,6,23,17
28779,1,58,5,3,23,0,9,10,6,29,18
28780,1,58,5,3,23,0,9,10,3,23,19
28782,1,58,5,3,23,0,9,10,6,29,21
28786,1,58,5,3,23,0,9,10,6,26,25
28787,1,58,5,3,23,0,9,10,3,23,26
28793,0,58,6,6,18,0,18,0,6,12,0
28794,1,58,6,6,18,0,18,0,12,30,1
28795,1,58,6,6,18,0,18,0,12,24,2
28797,1,58,6,6,18,0,18,0,12,24,4
28798,1,58,6,6,18,0,18,0,18,30,5
28799,1,58,6,6,18,0,18,0,12,24,6
28800,0,58,6,6,18,0,18,0,6,18,7
28802,1,58,6,6,18,0,18,0,18,30,9
28804,1,58,6,6,18,0,18,0,6,18,11
28805,0,58,6,6,18,0,18,0,6,24,12
28807,1,58,6,6,18,0,18,0,12,30,14
28808,1,58,6,6,18,0,18,0,12,30,15
28809,0,58,6,6,18,0,18,0,6,12,16
28812,0,58,6,6,18,0,18,0,6,18,19
28816,0,58,6,6,18,0,18,0,12,18,23
28817,1,58,6,6,18,0,18,0,18,30,24
28819,1,58,6,6,18,0,18,0,12,24,26
28825,0,58,7,3,23,1,18,15,6,20,0
28826,1,58,7,3,23,1,18,15,3,29,1
28827,1,58,7,3,23,1,18,15,6,29,2
28828,0,58,7,3,23,1,18,15,9,20,3
28829,0,58,7,3,23,1,18,15,6,23,4
28831,0,58,7,3,23,1,18,15,3,23,6
28832,1,58,7,3,23,1,18,15,3,29,7
28834,1,58,7,3,23,1,18,15,6,29,9
28835,1,58,7,3,23,1,18,15,6,29,10
28838,1,58,7,3,23,1,18,15,9,29,13
28839,1,58,7,3,23,1,18,15,6,29,14
28840,1,58,7,3,23,1,18,15,9,29,15
28841,1,58,7,3,23,1,18,15,3,23,16
28869,0,58,7,3,23,1,18,15,6,20,19
28872,1,58,7,3,23,1,18,15,3,23,22
28873,0,58,7,3,23,1,18,15,3,20,23
28874,1,58,7,3,23,1,18,15,6,29,24
28876,0,58,7,3,23,1,18,15,3,26,26
28883,1,58,8,6,28,0,15,10,6,40,1
28884,1,58,8,6,28,0,15,10,12,34,2
28885,0,58,8,6,28,0,15,10,6,22,3
28887,0,58,8,6,28,0,15,10,12,28,5
28889,1,58,8,6,28,0,15,10,6,34,7
28892,1,58,8,6,28,0,15,10,6,34,10
28893,1,58,8,6,28,0,15,10,12,34,11
28896,1,58,8,6,28,0,15,10,18,40,14
28918,1,58,8,6,28,0,15,10,12,34,16
28921,0,58,8,6,28,0,15,10,6,34,19
28922,1,58,8,6,28,0,15,10,6,28,20
28923,1,58,8,6,28,0,15,10,6,34,21
28925,0,58,8,6,28,0,15,10,6,34,23
28926,1,58,8,6,28,0,15,10,6,28,24
28927,0,58,8,6,28,0,15,10,6,34,25
28934,0,58,9,3,23,1,12,10,3,26,0
28935,0,58,9,3,23,1,12,10,9,20,1
28936,0,58,9,3,23,1,12,10,3,20,2
28937,1,58,9,3,23,1,12,10,3,23,3
28939,0,58,9,3,23,1,12,10,6,20,5
28940,0,58,9,3,23,1,12,10,3,20,6
28941,1,58,9,3,23,1,12,10,3,26,7
28943,0,58,9,3,23,1,12,10,3,26,9
28944,1,58,9,3,23,1,12,10,6,26,10
28958,1,58,9,3,23,1,12,10,9,29,14
28959,0,58,9,3,23,1,12,10,3,26,15
28961,1,58,9,3,23,1,12,10,9,29,17
28962,1,58,9,3,23,1,12,10,6,29,18
28967,0,58,9,3,23,1,12,10,3,26,23
28969,1,58,9,3,23,1,12,10,3,23,25
28970,1,58,9,3,23,1,12,10,3,26,26
28976,0,58,10,3,18,0,12,15,6,15,0
28977,0,58,10,3,18,0,12,15,6,18,1
28978,1,58,10,3,18,0,12,15,9,24,2
28980,1,58,10,3,18,0,12,15,3,24,4
28981,1,58,10,3,18,0,12,15,6,24,5
28982,0,58,10,3,18,0,12,15,3,18,6
28983,1,58,10,3,18,0,12,15,9,24,7
28985,1,58,10,3,18,0,12,15,3,24,9
28987,0,58,10,3,18,0,12,15,3,18,11
29011,0,58,10,3,18,0,12,15,6,15,15
29014,0,58,10,3,18,0,12,15,9,15,18
29016,1,58,10,3,18,0,12,15,3,18,20
29017,1,58,10,3,18,0,12,15,9,24,21
29019,0,58,10,3,18,0,12,15,6,18,23
29020,0,58,10,3,18,0,12,15,6,18,24
29021,1,58,10,3,18,0,12,15,6,24,25
29028,0,59,0,6,28,0,9,10,18,22,0
29029,1,59,0,6,28,0,9,10,6,28,1
29030,1,59,0,6,28,0,9,10,6,34,2
29032,1,59,0,6,28,0,9,10,12,34,4
29033,0,59,0,6,28,0,9,10,18,22,5
29034,1,59,0,6,28,0,9,10,6,28,6
29054,1,59,0,6,28,0,9,10,12,40,11
29055,1,59,0,6,28,0,9,10,12,34,12
29057,1,59,0,6,28,0,9,10,6,40,14
29059,0,59,0,6,28,0,9,10,6,22,16
29060,1,59,0,6,28,0,9,10,6,40,17
29061,1,59,0,6,28,0,9,10,18,40,18
29062,1,59,0,6,28,0,9,10,12,34,19
29066,1,59,0,6,28,0,9,10,12,34,23
29067,1,59,0,6,28,0,9,10,12,40,24
29069,1,59,0,6,28,0,9,10,12,34,26
29075,1,59,1,3,23,1,12,10,3,29,0
29076,1,59,1,3,23,1,12,10,6,26,1
29077,0,59,1,3,23,1,12,10,6,20,2
29078,0,59,1,3,23,1,12,10,3,23,3
29079,1,59,1,3,23,1,12,10,6,29,4
29081,1,59,1,3,23,1,12,10,6,26,6
29082,1,59,1,3,23,1,12,10,3,23,7
29084,1,59,1,3,23,1,12,10,3,29,9
29085,1,59,1,3,23,1,12,10,3,26,10
29110,1,59,1,3,23,1,12,10,3,26,15
29111,1,59,1,3,23,1,12,10,3,29,16
29114,0,59,1,3,23,1,12,10,3,26,19
29115,1,59,1,3,23,1,12,10,3,26,20
29116,1,59,1,3,23,1,12,10,9,29,21
29118,1,59,1,3,23,1,12,10,3,23,23
29119,1,59,1,3,23,1,12,10,3,26,24
29120,1,59,1,3,23,1,12,10,3,26,25
29127,1,59,2,6,18,1,9,5,18,30,0
29128,0,59,2,6,18,1,9,5,12,12,1
29129,0,59,2,6,18,1,9,5,6,24,2
29131,1,59,2,6,18,1,9,5,12,30,4
29132,1,59,2,6,18,1,9,5,12,30,5
29135,1,59,2,6,18,1,9,5,6,24,8
29152,0,59,2,6,18,1,9,5,6,24,10
29154,1,59,2,6,18,1,9,5,12,24,12
29156,1,59,2,6,18,1,9,5,12,30,14
29158,1,59,2,6,18,1,9,5,6,30,16
29159,1,59,2,6,18,1,9,5,6,18,17
29160,1,59,2,6,18,1,9,5,18,30,18
29162,1,59,2,6,18,1,9,5,6,24,20
29163,1,59,2,6,18,1,9,5,6,18,21
29164,1,59,2,6,18,1,9,5,12,30,22
29168,1,59,2,6,18,1,9,5,6,30,26
29174,0,59,3,3,23,0,18,15,3,23,0
29175,1,59,3,3,23,0,18,15,9,29,1
29176,1,59,3,3,23,0,18,15,6,29,2
29177,1,59,3,3,23,0,18,15,3,26,3
29178,0,59,3,3,23,0,18,15,3,20,4
29180,1,59,3,3,23,0,18,15,3,29,6
29181,1,59,3,3,23,0,18,15,6,29,7
29184,1,59,3,3,23,0,18,15,3,23,10
29185,0,59,3,3,23,0,18,15,6,23,11
29187,1,59,3,3,23,0,18,15,6,29,13
29188,0,59,3,3,23,0,18,15,3,23,14
29189,0,59,3,3,23,0,18,15,3,20,15
29190,0,59,3,3,23,0,18,15,3,23,16
29218,1,59,3,3,23,0,18,15,9,29,19
29221,0,59,3,3,23,0,18,15,3,23,22
29222,0,59,3,3,23,0,18,15,3,20,23
29223,1,59,3,3,23,0,18,15,6,29,24
29224,1,59,3,3,23,0,18,15,6,29,25
29231,1,59,4,3,28,1,12,15,9,34,0
29232,1,59,4,3,28,1,12,15,3,28,1
29233,0,59,4,3,28,1,12,15,9,25,2
29234,1,59,4,3,28,1,12,15,3,31,3
29236,1,59,4,3,28,1,12,15,6,31,5
29237,0,59,4,3,28,1,12,15,6,25,6
29239,1,59,4,3,28,1,12,15,9,34,8
29240,0,59,4,3,28,1,12,15,9,25,9
29241,1,59,4,3,28,1,12,15,9,34,10
29260,0,59,4,3,28,1,12,15,3,31,14
29262,1,59,4,3,28,1,12,15,6,34,16
29263,1,59,4,3,28,1,12,15,6,31,17
29265,0,59,4,3,28,1,12,15,3,25,19
29266,1,59,4,3,28,1,12,15,6,34,20
29267,1,59,4,3,28,1,12,15,6,34,21
29272,1,59,4,3,28,1,12,15,6,31,26
29278,0,59,5,6,18,0,12,15,6,24,0
29279,1,59,5,6,18,0,12,15,18,30,1
29280,1,59,5,6,18,0,12,15,6,30,2
29281,0,59,5,6,18,0,12,15,6,12,3
29282,0,59,5,6,18,0,12,15,12,18,4
29285,1,59,5,6,18,0,12,15,6,30,7
29287,1,59,5,6,18,0,12,15,12,24,9
29311,1,59,5,6,18,0,12,15,12,24,13
29313,0,59,5,6,18,0,12,15,12,18,15
29315,1,59,5,6,18,0,12,15,6,24,17
29317,1,59,5,6,18,0,12,15,12,30,19
29318,0,59,5,6,18,0,12,15,6,24,20
29319,1,59,5,6,18,0,12,15,12,30,21
29320,1,59,5,6,18,0,12,15,6,24,22
29323,1,59,5,6,18,0,12,15,6,18,25
29324,1,59,5,6,18,0,12,15,6,18,26
29330,1,59,6,6,28,1,9,0,6,28,0
29331,1,59,6,6,28,1,9,0,6,40,1
29332,0,59,6,6,28,1,9,0,12,22,2
29334,0,59,6,6,28,1,9,0,6,28,4
29335,1,59,6,6,28,1,9,0,6,40,5
29336,1,59,6,6,28,1,9,0,6,34,6
29337,0,59,6,6,28,1,9,0,6,22,7
29340,1,59,6,6,28,1,9,0,12,34,10
29342,1,59,6,6,28,1,9,0,6,40,12
29344,1,59,6,6,28,1,9,0,6,40,14
29345,1,59,6,6,28,1,9,0,12,40,15
29346,1,59,6,6,28,1,9,0,6,28,16
29348,1,59,6,6,28,1,9,0,6,40,18
29350,1,59,6,6,28,1,9,0,12,34,20
29351,1,59,6,6,28,1,9,0,12,34,21
29352,1,59,6,6,28,1,9,0,18,40,22
29354,0,59,6,6,28,1,9,0,12,22,24
29355,1,59,6,6,28,1,9,0,12,34,25
29362,0,59,7,3,23,0,15,5,6,23,0
29363,0,59,7,3,23,0,15,5,3,20,1
29364,1,59,7,3,23,0,15,5,6,26,2
29365,0,59,7,3,23,0,15,5,3,23,3
29366,1,59,7,3,23,0,15,5,6,29,4
29369,1,59,7,3,23,0,15,5,3,26,7
29370,1,59,7,3,23,0,15,5,6,29,8
29371,0,59,7,3,23,0,15,5,6,23,9
29372,0,59,7,3,23,0,15,5,9,20,10
29374,1,59,7,3,23,0,15,5,9,29,12
29384,1,59,7,3,23,0,15,5,6,26,17
29386,0,59,7,3,23,0,15,5,3,26,19
29387,1,59,7,3,23,0,15,5,6,29,20
29388,1,59,7,3,23,0,15,5,9,29,21
29390,1,59,7,3,23,0,15,5,6,29,23
29391,1,59,7,3,23,0,15,5,6,26,24
29393,1,59,7,3,23,0,15,5,3,23,26
29399,0,59,8,3,18,0,18,10,6,18,0
29400,1,59,8,3,18,0,18,10,3,18,1
29401,0,59,8,3,18,0,18,10,9,15,2
29402,1,59,8,3,18,0,18,10,3,21,3
29404,0,59,8,3,18,0,18,10,3,18,5
29405,1,59,8,3,18,0,18,10,3,21,6
29407,1,59,8,3,18,0,18,10,6,24,8
